,dataset,f1,pr_auc,roc_auc,tpr,fpr,precision,accuracy,training_time(sec),Inference_time(sec),folds_best_params
0,real_32.csv,0.8398765878,0.7770832658,0.9916666386,0.8969166432,0.03166666656,0.8316637509,0.9705882353,4844.5015,11.709,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
1,real_32.csv,0.8404707302,0.8749999293,0.9999999762,0.8754166484,0.03241379299,0.8627269538,0.9705882353,5122.1917,7.7144,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
2,real_32.csv,0.8059875198,0.6666665967,0.9999999714,0.8628333094,0.03153333323,0.84079504,0.9705882353,4434.4538,7.8078,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
3,real_32.csv,0.7627090896,0.3749999774,0.9865591036,0.9896666336,0.0614516127,0.6261716694,0.9411764706,4415.1337,8.2628,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
4,real_32.csv,0.9832037583,0.4999999542,0.9999999634,0.9859999638,0.005161290306,0.9901551442,1,4280.7132,6.9035,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
5,real_32.csv,0.7974564169,0.7499999333,0.9999999717,0.7844999775,0.004799999984,0.8336221342,1,3918.6733,6.902,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
6,real_32.csv,0.7827504001,0.6833332659,0.9777777497,0.9109999758,0.05876666647,0.7323123199,0.9411764706,3831.1539,6.8475,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
7,real_32.csv,0.8875961496,0.6666666092,0.9999999714,0.9706666375,0.03046666657,0.8408840897,0.9705882353,3961.821,7.2235,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
8,real_32.csv,0.8907672233,0.6666666139,0.9999999717,0.9703333074,0.02873333324,0.8453720533,0.9705882353,4091.4147,7.5709,"{'seq_length': 8, 'dim': 1, 'high': 9, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
9,real_32.csv,0.9533838764,0.8749999353,0.9999999766,0.9353833145,0.00437931033,0.9905595998,1,4150.3681,8.4417,"{'seq_length': 8, 'dim': 1, 'high': 10, 'l1': 0.001, 'epochs': 1, 'steps_per_epoch': 7, 'batch_size': None}"
